"PreTaxCost","BillingMonth","ResourceId","MeterCategory","MeterSubcategory","Meter","Currency"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Storage","Files","Read Operations","USD"
"4.51584E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Storage","Tables","Batch Write Operations","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Storage","Files","Read Operations","USD"
"4.519368E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Storage","Tables","Batch Write Operations","USD"
"7.044975E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fntsx7jpl5srmazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Storage","Files","Read Operations","USD"
"4.55112E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Storage","Tables","Batch Write Operations","USD"
"7.186095E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fu7cqrbi2dtrkazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Storage","Files","Read Operations","USD"
"4.466448E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Storage","Tables","Batch Write Operations","USD"
"6.89283E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/gtolv5polti2wazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Storage","Files","Read Operations","USD"
"4.477032E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Storage","Tables","Batch Write Operations","USD"
"6.80022E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/hmzi3ped65pkcazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Storage","Files","Read Operations","USD"
"4.55112E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Storage","Tables","Batch Write Operations","USD"
"7.03395E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ifmbp572mkhm4azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Storage","Files","Read Operations","USD"
"4.53348E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Storage","Tables","Batch Write Operations","USD"
"8.23788E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/jphj6ekaayykqazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Storage","Files","Read Operations","USD"
"4.529952E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Storage","Tables","Batch Write Operations","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/k7fam6uvvlgnsazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
